categories,documentation-url,end-date,entry-date,geography,geometry,legislation,name,notes,organisation,point,reference,start-date,slug
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:106,"MULTIPOLYGON (((1.681944 52.326805,1.681951 52.326826,1.682235 52.326812,1.682188 52.326641,1.682158 52.326632,1.681944 52.326805)))",,St James Green,,local-authority-eng:ESK,,,,/open-space/open-space/106
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:107,"MULTIPOLYGON (((1.507076 52.343812,1.507588 52.344162,1.507669 52.344291,1.507742 52.344293,1.508148 52.343412,1.509118 52.341791,1.509479 52.341044,1.508406 52.341823,1.508093 52.341920,1.507267 52.342079,1.507014 52.342171,1.507064 52.342222,1.507028 52.342250,1.507095 52.342407,1.507504 52.342862,1.507751 52.343073,1.507720 52.343124,1.507275 52.343434,1.507229 52.343520,1.507277 52.343654,1.507076 52.343812)))",,Halesworth Millenium Green,,local-authority-eng:ESK,,,,/open-space/open-space/107
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:108,"MULTIPOLYGON (((1.513220 52.339403,1.514154 52.339101,1.514881 52.338756,1.515383 52.338264,1.515595 52.337828,1.515800 52.337731,1.514310 52.337194,1.513908 52.337093,1.513869 52.337065,1.513848 52.336910,1.513809 52.336859,1.513344 52.336743,1.513064 52.336583,1.512952 52.336578,1.512685 52.336683,1.512499 52.336712,1.512272 52.336703,1.512073 52.336654,1.511930 52.336568,1.511786 52.336417,1.511716 52.336260,1.511701 52.336131,1.511666 52.336094,1.511559 52.336046,1.511147 52.336066,1.511014 52.336016,1.510934 52.335932,1.510531 52.338269,1.510448 52.338961,1.510471 52.339072,1.510455 52.339762,1.510266 52.339757,1.510256 52.339801,1.510455 52.339871,1.510742 52.340079,1.510962 52.340175,1.511078 52.340177,1.511477 52.340004,1.513042 52.339487,1.513234 52.339418,1.513220 52.339403)))",,Halesworth Millenium Green,,local-authority-eng:ESK,,,,/open-space/open-space/108
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:109,"MULTIPOLYGON (((1.719652 52.420603,1.719598 52.420681,1.719701 52.420730,1.720058 52.420688,1.720119 52.420632,1.720075 52.420577,1.719993 52.420558,1.719652 52.420603)))",,St Edmunds Cresent,,local-authority-eng:ESK,,,,/open-space/open-space/109
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:111,"MULTIPOLYGON (((1.725081 52.418894,1.725302 52.418829,1.725396 52.418740,1.725443 52.418609,1.725385 52.418492,1.724978 52.418623,1.724931 52.418698,1.725081 52.418894)))",,Fishermans Way,,local-authority-eng:ESK,,,,/open-space/open-space/111
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:112,"MULTIPOLYGON (((1.730451 52.484738,1.730945 52.485056,1.731059 52.484898,1.731024 52.484775,1.730852 52.484673,1.730605 52.484657,1.730468 52.484702,1.730451 52.484738)))",,Fir Lane,,local-authority-eng:ESK,,,,/open-space/open-space/112
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:114,"MULTIPOLYGON (((1.701151 52.463549,1.701438 52.463275,1.700928 52.463079,1.700739 52.463272,1.700649 52.463540,1.700868 52.463631,1.701105 52.463592,1.701151 52.463549)))",,Kingfisher Court,,local-authority-eng:ESK,,,,/open-space/open-space/114
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:116,"MULTIPOLYGON (((1.711748 52.454951,1.711672 52.454931,1.711597 52.455092,1.711888 52.455134,1.711964 52.455009,1.711748 52.454951)))",,Rosedale Gardens,,local-authority-eng:ESK,,,,/open-space/open-space/116
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:117,"MULTIPOLYGON (((1.710322 52.455149,1.710344 52.455096,1.710051 52.455043,1.709982 52.455191,1.710243 52.455232,1.710322 52.455149)))",,Tudor Walk,,local-authority-eng:ESK,,,,/open-space/open-space/117
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:122,"MULTIPOLYGON (((1.405868 52.377918,1.406238 52.377974,1.406287 52.377857,1.406668 52.377917,1.406739 52.377770,1.406051 52.377658,1.405868 52.377918)))",,St James Lane,,local-authority-eng:ESK,,,,/open-space/open-space/122
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:125,"MULTIPOLYGON (((1.691578 52.532376,1.691567 52.532580,1.691685 52.532600,1.691799 52.532555,1.691809 52.532382,1.691578 52.532376)))",,"The Green, Blacksmiths Loke",,local-authority-eng:ESK,,,,/open-space/open-space/125
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:179,"MULTIPOLYGON (((1.571461 52.460234,1.571465 52.460205,1.573319 52.460626,1.573376 52.460600,1.573814 52.460159,1.574312 52.459494,1.574367 52.459373,1.575923 52.459599,1.575987 52.459556,1.576007 52.459489,1.575973 52.459452,1.575868 52.459435,1.576263 52.458893,1.575769 52.458618,1.575171 52.458163,1.573981 52.457364,1.573720 52.457231,1.573730 52.457251,1.573663 52.457269,1.573035 52.457358,1.572317 52.456994,1.571881 52.457073,1.571966 52.457430,1.571940 52.457574,1.570613 52.457371,1.569932 52.458700,1.569842 52.459079,1.570099 52.459106,1.569938 52.460066,1.569960 52.460153,1.570062 52.460381,1.570198 52.460580,1.571229 52.460719,1.571432 52.460366,1.571461 52.460234)))",,The Avenue,,local-authority-eng:ESK,,,,/open-space/open-space/179
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:181,"MULTIPOLYGON (((1.436078 52.453804,1.435864 52.453931,1.435661 52.454123,1.435445 52.454471,1.435198 52.454726,1.434967 52.455223,1.435388 52.455092,1.436269 52.454681,1.436264 52.454536,1.436182 52.454349,1.436193 52.454000,1.436078 52.453804)))",,Castle Hills,,local-authority-eng:ESK,,,,/open-space/open-space/181
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:182,"MULTIPOLYGON (((1.746353 52.467286,1.745295 52.466103,1.744811 52.466282,1.745931 52.467513,1.745988 52.467521,1.746437 52.467382,1.746353 52.467286)))",,Wellington Gardens,,local-authority-eng:ESK,,,,/open-space/open-space/182
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:320,"MULTIPOLYGON (((1.722128 52.455336,1.722082 52.455339,1.722078 52.455387,1.722119 52.455513,1.721807 52.455568,1.722505 52.456613,1.722642 52.456754,1.722763 52.456995,1.723270 52.457395,1.723708 52.457828,1.723629 52.457945,1.723239 52.458098,1.723582 52.458382,1.724837 52.459584,1.725140 52.459497,1.725413 52.459355,1.725553 52.459372,1.726040 52.459117,1.725394 52.458953,1.725418 52.458909,1.725389 52.458803,1.725174 52.458703,1.725075 52.458706,1.724988 52.458663,1.724147 52.457860,1.723981 52.457644,1.723877 52.457426,1.723594 52.457172,1.723527 52.456979,1.723849 52.456876,1.724182 52.456832,1.725146 52.457019,1.725938 52.455531,1.725345 52.455405,1.724591 52.455135,1.724519 52.455178,1.723914 52.455217,1.723886 52.455225,1.723913 52.455254,1.723768 52.455330,1.723438 52.455394,1.723273 52.455402,1.722954 52.455351,1.722816 52.455264,1.722795 52.455150,1.722526 52.455171,1.722272 52.455306,1.722128 52.455336)))",,Pakefield Park,,local-authority-eng:ESK,,,,/open-space/open-space/320
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:324,"MULTIPOLYGON (((1.636694 52.448136,1.635621 52.448095,1.635437 52.448716,1.636300 52.449122,1.636694 52.448136)))",,Barnby and North Cove Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/324
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:327,"MULTIPOLYGON (((1.722506 52.416183,1.722578 52.416330,1.722619 52.416327,1.722936 52.416268,1.723204 52.416118,1.722506 52.416183)))",,Beaconsfield Road,,local-authority-eng:ESK,,,,/open-space/open-space/327
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:127,"MULTIPOLYGON (((1.444766 52.448891,1.444993 52.448798,1.445019 52.448759,1.444920 52.448716,1.444107 52.448557,1.444366 52.448982,1.444409 52.449009,1.444527 52.449012,1.444766 52.448891)))",,Hillside Road East,,local-authority-eng:ESK,,,,/open-space/open-space/127
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:134,"MULTIPOLYGON (((1.733458 52.499594,1.732936 52.500906,1.732999 52.500911,1.733400 52.500464,1.733624 52.500308,1.735618 52.499740,1.735955 52.499617,1.736028 52.499699,1.736478 52.499427,1.737463 52.498715,1.737956 52.498722,1.738506 52.498669,1.738995 52.497609,1.742550 52.497288,1.742673 52.497197,1.742466 52.496960,1.740011 52.497096,1.739149 52.497267,1.739090 52.497399,1.738776 52.497557,1.738492 52.497756,1.738176 52.497518,1.738007 52.497595,1.737982 52.497576,1.737824 52.497675,1.738044 52.497831,1.737841 52.497956,1.737718 52.497862,1.737557 52.498030,1.737758 52.498128,1.737368 52.498399,1.737222 52.498290,1.737080 52.498385,1.737225 52.498490,1.736762 52.498807,1.735978 52.499266,1.734575 52.498370,1.734122 52.498738,1.733639 52.499289,1.733458 52.499594)))",,Foxburrow Wood,,local-authority-eng:ESK,,,,/open-space/open-space/134
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:135,"MULTIPOLYGON (((1.758272 52.485086,1.758212 52.485327,1.758145 52.485950,1.757999 52.486808,1.760555 52.487177,1.760626 52.487064,1.761136 52.485297,1.758272 52.485086)))",,Net Drying Area,,local-authority-eng:ESK,,,,/open-space/open-space/135
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:183,"MULTIPOLYGON (((1.673852 52.338622,1.674082 52.339139,1.674186 52.339180,1.674589 52.339229,1.674505 52.339500,1.675198 52.339387,1.674112 52.338589,1.673852 52.338622)))",,Elliott Avenue,,local-authority-eng:ESK,,,,/open-space/open-space/183
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:186,"MULTIPOLYGON (((1.511045 52.341329,1.510090 52.341709,1.509832 52.341920,1.509669 52.341849,1.509514 52.342116,1.509394 52.342415,1.509987 52.342203,1.510093 52.342269,1.510736 52.342173,1.511002 52.342516,1.511244 52.342443,1.511445 52.342532,1.511585 52.342531,1.511774 52.342468,1.512208 52.342233,1.512225 52.341972,1.512279 52.341967,1.512095 52.341021,1.511045 52.341329)))",,Birds Folly,,local-authority-eng:ESK,,,,/open-space/open-space/186
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:187,"MULTIPOLYGON (((1.678286 52.327562,1.677935 52.327616,1.677878 52.327674,1.677934 52.328016,1.678006 52.328087,1.678536 52.327988,1.678551 52.327522,1.678286 52.327562)))",,Bartholomew's Green,,local-authority-eng:ESK,,,,/open-space/open-space/187
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:188,"MULTIPOLYGON (((1.583734 52.461834,1.586016 52.461203,1.585995 52.461151,1.586420 52.460811,1.586703 52.460443,1.586696 52.460149,1.586728 52.459982,1.586630 52.459637,1.586607 52.459298,1.586257 52.459342,1.585973 52.458706,1.585763 52.458403,1.585484 52.458105,1.585119 52.457965,1.584129 52.457683,1.583825 52.457651,1.583817 52.457678,1.583377 52.457696,1.582935 52.457755,1.580276 52.458183,1.578051 52.458612,1.578132 52.458818,1.576457 52.459031,1.576267 52.458890,1.575868 52.459435,1.575998 52.459472,1.575987 52.459556,1.575923 52.459599,1.575821 52.459597,1.575562 52.460001,1.575514 52.460012,1.575222 52.460274,1.574881 52.460484,1.574769 52.460530,1.574737 52.460500,1.572968 52.461239,1.572757 52.461041,1.572283 52.461234,1.571478 52.461419,1.571875 52.462357,1.571944 52.462427,1.574139 52.462111,1.575007 52.462104,1.575117 52.462133,1.576044 52.462845,1.576315 52.463016,1.576937 52.463198,1.577750 52.463311,1.579636 52.462928,1.582446 52.462156,1.583734 52.461834)))",,Beccles Common,,local-authority-eng:ESK,,,,/open-space/open-space/188
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:190,"MULTIPOLYGON (((1.738833 52.501043,1.738729 52.501284,1.738485 52.501321,1.738398 52.501529,1.739022 52.501519,1.739009 52.501238,1.739235 52.501240,1.739216 52.501065,1.738833 52.501043)))",,Cotman Close,,local-authority-eng:ESK,,,,/open-space/open-space/190
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:195,"MULTIPOLYGON (((1.577573 52.450031,1.577592 52.450229,1.577979 52.450214,1.577960 52.450016,1.577573 52.450031)))",,Clerk's Piece,,local-authority-eng:ESK,,,,/open-space/open-space/195
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:196,"MULTIPOLYGON (((1.577908 52.449756,1.577889 52.449561,1.577521 52.449575,1.577538 52.449772,1.577908 52.449756)))",,Clerk's Piece,,local-authority-eng:ESK,,,,/open-space/open-space/196
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:328,"MULTIPOLYGON (((1.724843 52.413415,1.724764 52.413457,1.724567 52.413696,1.724590 52.413755,1.724706 52.413795,1.724672 52.413837,1.724860 52.413774,1.724982 52.413853,1.725346 52.413558,1.725203 52.413478,1.724929 52.413408,1.724843 52.413415)))",,Coopers Drive,,local-authority-eng:ESK,,,,/open-space/open-space/328
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:329,"MULTIPOLYGON (((1.719690 52.420786,1.719647 52.420852,1.719723 52.421076,1.719812 52.421116,1.719884 52.421331,1.719830 52.421387,1.719881 52.421516,1.720122 52.421627,1.720239 52.421616,1.720323 52.421564,1.720393 52.421486,1.720409 52.421410,1.720374 52.421311,1.720289 52.421280,1.720214 52.421069,1.720266 52.421010,1.720175 52.420766,1.720093 52.420734,1.719690 52.420786)))",,St Edmunds Cresent,,local-authority-eng:ESK,,,,/open-space/open-space/329
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:331,"MULTIPOLYGON (((1.447941 52.373067,1.447835 52.373050,1.447685 52.373365,1.447535 52.373768,1.447522 52.373824,1.447549 52.373853,1.447510 52.373987,1.449382 52.374229,1.449833 52.373321,1.448149 52.373118,1.447941 52.373067)))",,"Banks Farm, Cricket Pitch",,local-authority-eng:ESK,,,,/open-space/open-space/331
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:333,"MULTIPOLYGON (((1.719346 52.457166,1.719261 52.457291,1.719747 52.457415,1.719737 52.457407,1.719346 52.457166)))",,Turnberry Close,,local-authority-eng:ESK,,,,/open-space/open-space/333
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:138,"MULTIPOLYGON (((1.711048 52.421196,1.711298 52.421229,1.711412 52.421052,1.710123 52.420605,1.710063 52.420624,1.710316 52.421232,1.710240 52.421332,1.710285 52.421372,1.710271 52.421411,1.710359 52.421618,1.710498 52.421570,1.710457 52.421432,1.710488 52.421364,1.710736 52.421262,1.711048 52.421196)))",,High Street,,local-authority-eng:ESK,,,,/open-space/open-space/138
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:139,"MULTIPOLYGON (((1.718690 52.418799,1.718748 52.418926,1.718894 52.418964,1.719573 52.418879,1.720174 52.418749,1.720346 52.418698,1.720394 52.418605,1.720267 52.418399,1.720050 52.418428,1.720068 52.418483,1.720012 52.418489,1.720056 52.418616,1.719752 52.418649,1.719731 52.418596,1.718680 52.418764,1.718690 52.418799)))",,Rear of the Nordalls,,local-authority-eng:ESK,,,,/open-space/open-space/139
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:140,"MULTIPOLYGON (((1.715423 52.418231,1.715028 52.418252,1.715123 52.418511,1.715481 52.418468,1.715423 52.418231)))",,Catchpole Close,,local-authority-eng:ESK,,,,/open-space/open-space/140
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:335,"MULTIPOLYGON (((1.691273 52.455389,1.691424 52.455029,1.690589 52.454948,1.690652 52.455353,1.690728 52.455393,1.691273 52.455389)))",,Mast Close,,local-authority-eng:ESK,,,,/open-space/open-space/335
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:337,"MULTIPOLYGON (((1.749867 52.478054,1.749860 52.478008,1.749572 52.478026,1.749572 52.478152,1.749792 52.478138,1.749813 52.478254,1.749909 52.478248,1.749867 52.478054)))",,Granville Road,,local-authority-eng:ESK,,,,/open-space/open-space/337
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:338,"MULTIPOLYGON (((1.741981 52.480114,1.741974 52.480258,1.741902 52.480404,1.741947 52.480424,1.742052 52.480587,1.742582 52.480604,1.742677 52.480531,1.742613 52.480087,1.741981 52.480114)))",,Love Road,,local-authority-eng:ESK,,,,/open-space/open-space/338
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:339,"MULTIPOLYGON (((1.703879 52.482362,1.703830 52.482357,1.703901 52.482035,1.703397 52.482010,1.703335 52.482255,1.703590 52.482305,1.703562 52.482441,1.703850 52.482469,1.703879 52.482362)))",,Herons Close,,local-authority-eng:ESK,,,,/open-space/open-space/339
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:340,"MULTIPOLYGON (((1.705662 52.482927,1.705884 52.482930,1.705934 52.482720,1.706410 52.482767,1.706476 52.482479,1.706802 52.482509,1.706844 52.482476,1.706004 52.482368,1.705992 52.482416,1.706034 52.482439,1.706009 52.482516,1.705747 52.482490,1.705682 52.482701,1.705618 52.482735,1.705363 52.482764,1.705318 52.482942,1.705433 52.482963,1.705662 52.482927)))",,The Glades,,local-authority-eng:ESK,,,,/open-space/open-space/340
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:341,"MULTIPOLYGON (((1.747712 52.481324,1.747979 52.480337,1.747419 52.480266,1.747345 52.480308,1.746432 52.480204,1.746128 52.481157,1.747712 52.481324)))",,Crown Meadow Lowestoft Town Football Club,,local-authority-eng:ESK,,,,/open-space/open-space/341
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:141,"MULTIPOLYGON (((1.724567 52.416605,1.724598 52.416847,1.724562 52.416887,1.724605 52.416909,1.724870 52.416747,1.725062 52.416714,1.724998 52.416568,1.724567 52.416605)))",,Drury Close,,local-authority-eng:ESK,,,,/open-space/open-space/141
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:142,"MULTIPOLYGON (((1.713244 52.419258,1.713229 52.419108,1.713196 52.419075,1.712965 52.419101,1.712776 52.419203,1.712660 52.419343,1.713245 52.419296,1.713244 52.419258)))",,Lloyds Avenue,,local-authority-eng:ESK,,,,/open-space/open-space/142
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:143,"MULTIPOLYGON (((1.717299 52.418507,1.717787 52.418452,1.717829 52.418386,1.717772 52.418193,1.717220 52.418257,1.717299 52.418507)))",,Smith Cresent,,local-authority-eng:ESK,,,,/open-space/open-space/143
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:144,"MULTIPOLYGON (((1.717308 52.416753,1.717133 52.416772,1.716736 52.416818,1.716762 52.416918,1.717340 52.416849,1.717308 52.416753)))",,Manor Walk,,local-authority-eng:ESK,,,,/open-space/open-space/144
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:145,"MULTIPOLYGON (((1.715322 52.417742,1.715340 52.417890,1.716037 52.417787,1.715975 52.417605,1.715336 52.417682,1.715322 52.417742)))",,Lloyds Avenue 19 33,,local-authority-eng:ESK,,,,/open-space/open-space/145
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:146,"MULTIPOLYGON (((1.716286 52.418410,1.715523 52.418521,1.715584 52.418740,1.716105 52.418638,1.716267 52.418501,1.716286 52.418410)))",,Lloyds Avenue,,local-authority-eng:ESK,,,,/open-space/open-space/146
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:147,"MULTIPOLYGON (((1.715759 52.416684,1.715784 52.416690,1.715969 52.416455,1.716012 52.416286,1.715984 52.416245,1.715876 52.416220,1.715615 52.416233,1.715759 52.416684)))",,Church Road,,local-authority-eng:ESK,,,,/open-space/open-space/147
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:148,"MULTIPOLYGON (((1.725878 52.419134,1.725912 52.419150,1.726427 52.419017,1.726378 52.418944,1.725805 52.419084,1.725843 52.419143,1.725878 52.419134)))",,Green Lane,,local-authority-eng:ESK,,,,/open-space/open-space/148
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:149,"MULTIPOLYGON (((1.723680 52.421027,1.723481 52.421032,1.723599 52.421351,1.723766 52.421327,1.723680 52.421027)))",,Griffith Close,,local-authority-eng:ESK,,,,/open-space/open-space/149
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:197,"MULTIPOLYGON (((1.574559 52.453051,1.574631 52.453298,1.574985 52.453262,1.574869 52.452885,1.574525 52.452849,1.574559 52.453051)))",,Brick Kiln Avenue,,local-authority-eng:ESK,,,,/open-space/open-space/197
